95	292820
96	60857
97	143442
98	2884739
99	407075
100	1038270
101	356985
102	397710
103	634774
104	1557630
105	1010280
106	18254559
107	6772833
108	2859767
109	3498606
110	5963486
111	1283287
112	6214727
113	1223209
114	1164816
115	807344
116	787835
117	827985
118	104688
119	1847711
120	510727
121	77212
122	330707
123	426623
124	605851
125	137361
127	147882
128	403258
131	125538
132	39501
134	53191
135	43899
136	40907
140	49079
