68	46425
69	475157
70	3350784
71	1499224
72	25182028
73	14320428
74	12489494
75	22323158
76	17901483
77	48894558
78	23335341
79	15163841
80	17568660
81	6391654
82	3538542
83	6360530
84	3944181
85	7531250
86	4787247
87	3878124
88	15082248
89	419168
90	331701
91	1554531
92	1012678
93	782067
94	714575
95	277766
96	14928
