71	4336
64	46249
61	291369
60	23147
59	6560
58	31796
57	15079
55	7172
48	359365
47	2879331
46	1138065
45	2728382
44	4111166
43	4426248
42	14676185
41	17286777
40	20610446
39	14198493
38	9401727
37	8717643
36	7578134
35	7564673
34	12207168
33	15525591
32	10135912
31	2089985
30	4254688
29	6271536
28	2303720
27	2224834
26	3174583
25	2252360
24	34706
22	10365
21	676886
20	65732
19	43050
18	1697986
17	51955
