3	5769
2	241415
0	528002
-1	2791572
-2	1928265
-3	6114269
-4	1507456
-5	3456733
-6	1422857
-7	3984971
-8	4884329
-9	2950510
-10	1955543
-11	1023781
-12	4610520
-13	669078
-14	1371607
-15	4011973
-16	3147042
-17	1032688
-18	2124311
-19	7144682
-20	6267430
-21	6138722
-22	20612394
-23	25679698
-24	1764540
-25	3910426
-26	2110462
-27	1938439
-28	1429476
-29	3701686
-30	2251653
-31	476274
-32	233572
-33	27776
